567;Central Library of the Bulgarian Academy of Sciences
568;Biblioteca Virtual de Aragón
569;Hiiumaa Muuseumid SA
570;Kunsthistorisches Museum
571;Eesti Kunstimuuseum
572;The Institute of Polish Culture University of Warsaw, IKP
573;e_Buah (Universidad de Alcalá, Spain)
574;Levanger Museum
575;North Lincolnshire Council Image Archive
576;Balatoni Múzeum - Keszthely
577;Koninklijk museum voor Midden-Afrika - Musée royal de l'Afrique Centrale
578;Instituto del Patrimonio Cultural de España
579;KMKG-MRAH
580;Vest-Telemark Museum
581;Music Library of Greece of The Friends of Music Society
582;Victoria and Albert Museum
583;Archives nationales du Grand-Duché de Luxembourg
584;Národní muzeum
585;Lietuvos teatro, muzikos ir kino muziejus / Lithuanian Theatre, Music and Cinema Museum
586;Norsk Institutt for Bunad og Folkedrakt
587;Biblioteka Cyfrowa Politechniki Lubelskiej
588;FEDAC: Carta Etnográfica de Gran Canaria (BVPB)
589;La Cinémathèque Française
590;Repositorio Institucional de la Universidad de Granada
591;Beaford Arts
592;Royal Museum for central Africa, Tervuren
593;Klaipeda County Public Library
594;cIMeC - Institutul de Memorie Culturală
595;National Library of Rome - Italy
596;TMA
597;JSP Records
598;Szépművészeti Múzeum
599;Museen Muttenz
600;Musées lausannois
601;Narodowy Instytut Audiowizualny
602;Catálogo Colectivo de la Red de Bibliotecas de los Archivos Estatales
603;Helgeland Museum
604;Regione Marche / SchedeRA:AN
605;Cultural and Educational Technology Institute - Research Centre Athena
606;Leo Baeck Institute/Center for Jewish History
607;Biblioteca Virtual del Principado de Asturias
608;ul. Partyzantów 1810-521 Olsztyn
609;Fondazione Ranieri di Sorbello
610;Kommandør Chr. Christensens Hvalfangstmuseum
611;New York Botanical Garden
612;Private Collections Library Bikop.eu (ICIMSS)
613;Värmland Archives
614;Lokalhistorisk Arkiv, Silkeborg
615;Stedelijke Musea Mechelen
616;CNRS-CREM
617;InterArch-Steiermark
618;Museum of Fine Arts - Hungarian National Gallery, Budapest
619;Filmarchiv Austria
620;Svalbard museum
621;Hacienda Records
622;Veria Central Public Library
623;Bundesarchiv
624;University of Cyprus
625;Regione Veneto - CulturaItalia
626;Bergen Public Library; Norway
627;Carinco AG
628;Corgialenios Digital Library
629;Stiftelsen Nordmøre Museum
630;Ateneumin taidemuseo
631;Larvik Museum
632;Ajtte, Svenskt Fjäll- och Samemuseum
633;HMA
